%time,field.timestamp,field.delx,field.dely,field.longitude,field.latitude
1494938403460595937,124003.40,71.0882979137,-494.291661113,9.97773763333,57.0153462033
1494938403661736878,124003.60,71.0775623525,-494.291661755,9.97773763333,57.0153461067
1494938403867769782,124003.80,71.0696032297,-494.303754599,9.97773743333,57.015346035
1494938404057230676,124004.00,71.063680161,-494.343055149,9.97773678333,57.0153459817
1494938404262173428,124004.20,71.0464662432,-494.408556506,9.9777357,57.0153458267
1494938404454528964,124004.40,71.0414686539,-494.492195684,9.97773431667,57.0153457817
1494938404662339119,124004.60,71.0268460783,-494.557696885,9.97773323333,57.01534565
1494938404860382111,124004.80,71.0050047633,-494.612113849,9.97773233333,57.0153454533
1494938405065051503,124005.00,70.9698365441,-494.652423849,9.97773166667,57.0153451367
1494938405261551142,124005.20,70.9355938044,-494.691726096,9.97773101667,57.0153448283
1494938405463341468,124005.40,70.8946876126,-494.715913282,9.97773061667,57.01534446
1494938405664423393,124005.60,70.854521805,-494.724984964,9.97773046667,57.0153440983
1494938405861676619,124005.80,70.7784473933,-494.706850968,9.97773076667,57.0153434133
1494938406063276068,124006.00,70.7129234489,-494.675616274,9.97773128333,57.0153428233
1494938406259109840,124006.20,70.6362937499,-494.641359153,9.97773185,57.0153421333
1494938406461093626,124006.40,70.5398587915,-494.592995453,9.97773265,57.015341265
1494938406662867888,124006.60,70.4641545712,-494.52951505,9.9777337,57.0153405833
1494938406859780079,124006.80,70.3817868995,-494.452934979,9.97773496667,57.0153398417
1494938407060569509,124007.00,70.3021956669,-494.363254673,9.97773645,57.015339125
1494938407262706038,124007.20,70.2301933657,-494.298766347,9.97773751667,57.0153384767
1494938407462732382,124007.40,70.1394963792,-494.237302231,9.97773853333,57.01533766
1494938407662951069,124007.60,70.0737873374,-494.159713459,9.97773981667,57.0153370683
1494938407862965819,124007.80,69.7617156661,-494.002531322,9.97774241667,57.0153342583
1494938408067141713,124008.00,69.9310784066,-493.979344151,9.9777428,57.0153357833
1494938408262363536,124008.20,69.8590761054,-493.901755752,9.97774408333,57.015335135
1494938408455061853,124008.40,69.7983646535,-493.816105096,9.9777455,57.0153345883
1494938408661601805,124008.60,69.7504248176,-493.737507559,9.9777468,57.0153341567
1494938408864060721,124008.80,69.690083557,-493.653872273,9.97774818333,57.0153336133
1494938409064206913,124009.00,69.6312230633,-493.566206109,9.97774963333,57.0153330833
1494938409266476769,124009.20,69.5697712279,-493.475517005,9.97775113333,57.01533253
1494938409464379379,124009.40,69.5247929264,-493.378780731,9.97775273333,57.015332125
1494938409662831431,124009.60,69.4799997215,-493.282044445,9.97775433333,57.0153317217
1494938409866639401,124009.80,69.4402041045,-493.193369439,9.9777558,57.0153313633
1494938410065585789,124010.00,69.4026296391,-493.111748183,9.97775715,57.015331025
1494938410265359937,124010.20,69.3717186244,-493.035165016,9.97775841667,57.0153307467
1494938410467806002,124010.40,69.3335888709,-492.948505304,9.97775985,57.0153304033
1494938410661878446,124010.60,69.3074903514,-492.868898756,9.97776116667,57.0153301683
1494938410866321903,124010.80,69.2889807621,-492.790299452,9.97776246667,57.0153300017
1494938411068389149,124011.00,69.2691755019,-492.7217772,9.9777636,57.0153298233
1494938411666156225,124011.60,69.2214207621,-492.538379095,9.97776663333,57.0153293933
1494938411866720487,124011.80,69.2121659677,-492.485979374,9.9777675,57.01532931
1494938412062908983,124012.00,69.1968030087,-492.429549227,9.97776843333,57.0153291717
1494938412266411118,124012.20,69.1964328167,-492.384202859,9.97776918333,57.0153291683
1494938412462155493,124012.40,69.1903246527,-492.336841438,9.97776996667,57.0153291133
1494938412662955120,124012.60,69.1799592836,-492.287464876,9.97777078333,57.01532902
1494938412863997515,124012.80,69.1732958301,-492.236072698,9.97777163333,57.01532896
1494938413064875085,124013.00,69.1705193918,-492.201811146,9.9777722,57.015328935
1494938413265186800,124013.20,69.1507141324,-492.191735351,9.97777236667,57.0153287567
1494938413465874681,124013.40,69.1309088716,-492.21289818,9.97777201667,57.0153285783
1494938413658958452,124013.60,69.1111036114,-492.24615338,9.97777146667,57.0153284
1494938413863922924,124013.80,69.0875964335,-492.278401102,9.97777093333,57.0153281883
1494938414066536958,124014.00,69.0585363784,-492.311656855,9.97777038333,57.0153279267
1494938414260815574,124014.20,69.0368801593,-492.344912165,9.97776983333,57.0153277317
1494938414463687531,124014.40,69.0218873917,-492.379174777,9.97776926667,57.0153275967
1494938414664896219,124014.60,69.0018970355,-492.411422291,9.97776873333,57.0153274167
1494938414860928898,124014.80,68.9846831183,-492.439638849,9.97776826667,57.0153272617
1494938415061032976,124015.00,68.9709860215,-492.463824408,9.97776786667,57.0153271383
1494938415265254127,124015.20,68.9646927622,-492.495063408,9.97776735,57.0153270817
1494938415456662686,124015.40,68.7187003234,-492.486008797,9.9777675,57.0153248667
1494938415663233786,124015.60,68.7170344606,-492.555540032,9.97776635,57.0153248517
1494938415857652853,124015.80,68.9522913368,-492.696603664,9.97776401667,57.01532697
1494938416060830227,124016.00,68.9515509541,-492.784273398,9.97776256667,57.0153269633
1494938416262505803,124016.20,68.9456278847,-492.866904954,9.9777612,57.01532691
1494938416465044478,124016.40,68.9397048175,-492.944498021,9.97775991667,57.0153268567
1494938416660856878,124016.60,68.9361879951,-493.018060154,9.9777587,57.015326825
1494938416861580099,124016.80,68.9223058029,-493.079530536,9.97775768333,57.0153267
1494938417064781916,124017.00,68.9169380223,-493.135961921,9.97775675,57.0153266517
1494938417260202228,124017.20,68.9021303507,-493.189370778,9.97775586667,57.0153265183
1494938417463386166,124017.40,68.8895438314,-493.238748711,9.97775505,57.015326405
1494938417663352587,124017.60,68.8801039396,-493.292157247,9.97775416667,57.01532632
1494938417861363381,124017.80,68.8602986802,-493.339520217,9.97775338333,57.0153261417
1494938418063670392,124018.00,68.8488227342,-493.387890387,9.97775258333,57.0153260383
1494938418264314902,124018.20,68.8279068993,-493.434245726,9.97775181667,57.01532585
1494938418463143468,124018.40,68.8105078847,-493.481608553,9.97775103333,57.0153256933
1494938418663438072,124018.60,68.7901473365,-493.526956162,9.97775028333,57.01532551
1494938418865227210,124018.80,68.7509070082,-493.600520432,9.97774906667,57.0153251567
1494938419063925662,124019.00,68.7105561045,-493.698269512,9.97774745,57.0153247933
1494938419262427511,124019.20,68.6537316664,-493.806096554,9.97774566667,57.0153242817
1494938419464330420,124019.40,68.6085682688,-493.919969085,9.97774378333,57.015323875
1494938419663445825,124019.60,68.5637750625,-494.02376462,9.97774206667,57.0153234717
1494938419863000112,124019.80,68.5354553915,-494.12755917,9.97774035,57.0153232167
1494938420065260329,124020.00,68.4991765976,-494.226315709,9.97773871667,57.01532289
1494938420263801568,124020.20,68.2302322683,-494.262608918,9.97773811667,57.0153204683
1494938420460418331,124020.40,68.2091313367,-494.35834146,9.97773653333,57.0153202783
1494938420664644650,124020.60,68.1987659669,-494.434927103,9.97773526667,57.015320185
1494938420860283216,124020.80,68.193213091,-494.520581738,9.97773385,57.015320135
1494938421064185262,124021.00,55.1450633817,-514.220875948,9.97740803333,57.015202645
1494938421265358191,124021.20,53.0849461205,-512.836425063,9.97743093333,57.015184095
1494938421462095080,124021.40,53.2900323674,-510.717220293,9.97746598333,57.0151859417
1494938421663089355,124021.60,52.2823703392,-509.440527183,9.9774871,57.0151768683
1494938421864625179,124021.80,51.4335205849,-507.757721004,9.97751493333,57.015169225
1494938422064419231,124022.00,50.553759818,-506.136386062,9.97754175,57.0151613033
1494938422455151111,124022.40,64.5157279365,-485.690343243,9.9778799,57.0152870217
1494938422660430008,124022.60,62.5042908945,-485.302497648,9.97788631667,57.01526891
1494938422864613795,124022.80,62.953703716,-485.548349631,9.97788225,57.0152729567
1494938423065187136,124023.00,63.1574942922,-485.618876532,9.97788108333,57.0152747917
1494938423265973562,124023.20,50.9413506121,-499.517790148,9.97765121667,57.0151647933
1494938423461978585,124023.40,49.0500408025,-497.863261108,9.97767858333,57.0151477633
1494938423664993717,124023.60,48.0777320901,-495.559717216,9.97771668333,57.0151390083
1494938423862344162,124023.80,44.759147868,-494.50586156,9.97773411667,57.0151091267
1494938424063175497,124024.00,45.7694012378,-491.786017664,9.9777791,57.0151182233
1494938424265250496,124024.20,42.0972838659,-488.976766303,9.97782556667,57.0150851583
1494938424461729042,124024.40,41.251580742,-487.261709329,9.97785393333,57.0150775433
