%time,field.timestamp,field.delx,field.dely,field.longitude,field.latitude
1495100742576540098,094542.60,61.7722366469,-491.6238331,9.97778176667,57.0152623183
1495100742770840501,094542.80,61.7096742361,-491.541205549,9.97778313333,57.015261755
1495100742975383554,094543.00,61.6961622359,-491.48376754,9.97778408333,57.0152616333
1495100743178230015,094543.20,61.6622896883,-491.41524606,9.97778521667,57.0152613283
1495100743374449312,094543.40,61.6250854142,-491.345717078,9.97778636667,57.0152609933
1495100743572057471,094543.60,61.5943594969,-491.268126123,9.97778765,57.0152607167
1495100743768123605,094543.80,61.589547003,-491.208672199,9.97778863333,57.0152606733
1495100743967054627,094544.00,61.5571552222,-491.125035151,9.97779001667,57.0152603817
1495100744176385302,094544.20,61.5303163186,-491.066590234,9.97779098333,57.01526014
1495100744377368888,094544.40,61.5506768668,-490.930549728,9.97779323333,57.0152603233
1495100744568383961,094544.60,61.5360542912,-490.859004004,9.97779441667,57.0152601917
1495100744785934600,094544.80,61.5342033324,-490.811642285,9.9777952,57.015260175
1495100744976961896,094545.00,61.5147682629,-490.742112244,9.97779635,57.01526
1495100745178900494,094545.20,61.5247634413,-490.691726726,9.97779718333,57.01526009
1495100745370327070,094545.40,61.521987003,-490.639326569,9.97779805,57.015260065
1495100745572049722,094545.60,61.521987003,-490.589949343,9.97779886667,57.015260065
1495100745806314635,094545.80,61.5108812498,-490.598011591,9.97779873333,57.015259965
1495100745971314110,094546.00,61.4523909481,-490.632276814,9.97779816667,57.0152594383
1495100746162893432,094546.20,61.3900136333,-490.698788621,9.97779706667,57.0152588767
1495100746375918843,094546.40,61.3583622359,-490.708867486,9.9777969,57.0152585917
1495100746571438537,094546.60,61.3059800996,-490.780417193,9.97779571667,57.01525812
1495100746791103486,094546.80,61.2872854142,-490.844911009,9.97779465,57.0152579517
1495100746966714783,094547.00,61.2767349484,-490.91041204,9.97779356667,57.0152578567
1495100747176230878,094547.20,61.267480154,-490.968859104,9.9777926,57.0152577733
1495100747362310549,094547.40,61.2796964827,-491.024281797,9.97779168333,57.0152578833
1495100747579186733,094547.60,61.288951277,-491.075673871,9.97779083333,57.0152579667
1495100747770480121,094547.80,61.2708118797,-491.194583375,9.97778886667,57.0152578033
1495100747975889135,094548.00,61.282472921,-491.241944512,9.97778808333,57.0152579083
1495100748166358463,094548.20,61.2933935789,-491.281244104,9.97778743333,57.0152580067
1495100748370370652,094548.40,61.3017228938,-491.320543851,9.97778678333,57.0152580817
1495100748576374083,094548.60,61.3174560441,-491.362866253,9.97778608333,57.0152582233
1495100748778472339,094548.80,61.3268959345,-491.39108125,9.97778561667,57.0152583083
1495100748971960281,094549.00,61.3385569765,-491.428365401,9.977785,57.0152584133
1495100749162735098,094549.20,61.3559559897,-491.469680005,9.97778431667,57.01525857
1495100749381111476,094549.40,61.3676170302,-491.500917965,9.9777838,57.015258675
1495100749572723058,094549.60,61.3846458514,-491.527117112,9.97778336667,57.0152588283
1495100749776218141,094549.80,61.4103741809,-491.567423522,9.9777827,57.01525906
1495100749968860516,094550.00,61.4162972502,-491.592615632,9.97778228333,57.0152591133
1495100750166548087,094550.20,61.4296241529,-491.623853492,9.97778176667,57.0152592333
1495100750374453434,094550.40,61.4331409753,-491.642999554,9.97778145,57.015259265
1495100750566530582,094550.60,61.4612755504,-491.681290423,9.97778081667,57.0152595183
1495100750783588492,094550.80,61.4770087014,-491.708497345,9.97778036667,57.01525966
1495100750971196981,094551.00,61.4870038792,-491.73570461,9.97777991667,57.01525975
1495100751169436651,094551.20,61.5210615243,-491.776010522,9.97777925,57.0152600567
1495100751372266492,094551.40,61.5273547843,-491.797171815,9.9777789,57.0152601133
1495100751588049242,094551.60,61.5234677705,-491.81531062,9.9777786,57.0152600783
1495100751766878616,094551.80,61.5332778529,-491.835464005,9.97777826667,57.0152601667
1495100751967337210,094552.00,61.5702970303,-491.879800534,9.97777753333,57.0152605
1495100752176096573,094552.20,61.5751095242,-491.898946519,9.97777721667,57.0152605433
1495100752366994658,094552.40,61.5752946195,-491.920108176,9.97777686667,57.015260545
1495100752570703109,094552.60,61.583068647,-491.936230889,9.9777766,57.015260615
1495100752776227847,094552.80,61.6154604278,-491.973513803,9.97777598333,57.0152609067
1495100752977472994,094553.00,61.6267512771,-491.994674799,9.97777563333,57.0152610083
1495100753175502854,094553.20,61.6410036613,-492.016843316,9.97777526667,57.0152611367
1495100753381458234,094553.40,61.6323041537,-492.026920819,9.9777751,57.0152610583
1495100753567980000,094553.60,61.6376719342,-492.045059072,9.9777748,57.0152611067
1495100753770871093,094553.80,61.6434099076,-492.057151112,9.9777746,57.0152611583
1495100753983721620,094554.00,61.6467416332,-492.070250994,9.97777438333,57.0152611883
1495100754179924927,094554.20,61.6354507847,-492.059166983,9.97777456667,57.0152610867
1495100754372215301,094554.40,61.5943594969,-492.030953874,9.97777503333,57.0152607167
1495100754563857130,094554.60,61.5364244826,-491.98762629,9.97777575,57.015260195
1495100754777934907,094554.80,61.5247634413,-491.973519205,9.97777598333,57.01526009
1495100754975773965,094555.00,61.4638668941,-491.922130209,9.97777683333,57.0152595417
1495100755176046219,094555.20,61.3963068933,-491.86368772,9.9777778,57.0152589333
1495100755375778180,094555.40,61.3176411401,-491.795168905,9.97777893333,57.015258225
1495100755565792851,094555.60,61.2369393321,-491.715565527,9.97778025,57.0152574983
1495100755774352193,094555.80,61.1406894689,-491.628909182,9.97778168333,57.0152566317
1495100755977739927,094556.00,61.049622291,-491.552329513,9.97778295,57.0152558117
1495100756163925406,094556.20,60.9457834964,-491.446527344,9.9777847,57.0152548767
1495100756366688341,094556.40,60.8463870029,-491.342740305,9.97778641667,57.0152539817
1495100756569231834,094556.60,60.7292213042,-491.236938923,9.97778816667,57.0152529267
1495100756778762670,094556.80,60.6164979066,-491.13416037,9.97778986667,57.0152519117
1495100756969613613,094557.00,60.5119187278,-491.043473713,9.97779136667,57.01525097
1495100757181394454,094557.20,60.4127073311,-490.953794433,9.97779285,57.0152500767
1495100757371182766,094557.40,60.3047964274,-490.860084874,9.9777944,57.015249105
1495100757572439992,094557.60,60.2102124264,-490.765366822,9.97779596667,57.0152482533
1495100757764673166,094557.80,60.1161837149,-490.674679529,9.97779746667,57.0152474067
1495100757970434043,094558.00,60.0484386181,-490.597090756,9.97779875,57.0152467967
1495100758163037582,094558.20,59.9560757688,-490.482218592,9.97780065,57.015245965
1495100758371853244,094558.40,59.9527440438,-490.432841555,9.97780146667,57.015245935
1495100758567098951,094558.60,59.9186863987,-490.364320066,9.9778026,57.0152456283
1495100758777161486,094558.80,59.688612207,-490.21217122,9.97780511667,57.0152435567
1495100758967621531,094559.00,59.5977301252,-490.125514523,9.97780655,57.0152427383
1495100759563170240,094559.60,59.4496534131,-489.872590926,9.97781073333,57.015241405
1495100760363268004,094600.40,59.3308218515,-489.738574038,9.97781295,57.015240335
1495100760570156463,094600.60,59.2802906733,-489.703307578,9.97781353333,57.01523988
1495100760970174580,094601.00,59.046514564,-489.59348227,9.97781535,57.015237775
1495100761164490629,094601.20,58.9711805357,-489.54713259,9.97781611667,57.0152370967
1495100761364147444,094601.40,58.9693295769,-489.531009519,9.97781638333,57.01523708
1495100761591807471,094601.60,58.9347166444,-489.508842197,9.97781675,57.0152367683
1495100761769965249,094601.80,58.8854811384,-489.493729632,9.977817,57.015236325
1495100761972405937,094602.00,58.850498016,-489.467531536,9.97781743333,57.01523601
1495100762161903149,094602.20,58.8145894113,-489.444356591,9.97781781667,57.0152356867
1495100762374235456,094602.40,58.8003370285,-489.431257351,9.97781803333,57.0152355583
1495100762569427668,094602.60,58.774238509,-489.41211262,9.97781835,57.0152353233
1495100762799357395,094602.80,58.762022179,-489.39800556,9.97781858333,57.0152352133
1495100763375298228,094603.40,58.8145894113,-489.404048639,9.97781848333,57.0152356867
1495100763575553379,094603.60,58.8455004261,-489.41815459,9.97781825,57.015235965
1495100763773245556,094603.80,58.854014837,-489.412107893,9.97781835,57.0152360417
1495100763967738374,094604.00,58.8529042622,-489.405054067,9.97781846667,57.0152360317
1495100765363637812,094605.40,58.8621590566,-489.317383722,9.97781991667,57.015236115
1495100765567009831,094605.60,59.1684927545,-489.40301997,9.9778185,57.0152388733
1495100765773491957,094605.80,59.035038618,-489.353650637,9.97781931667,57.0152376717
1495100765963978683,094606.00,59.035223714,-489.342565939,9.9778195,57.0152376733
1495100766168709950,094606.20,59.0531780153,-489.345587972,9.97781945,57.015237835
1495100766369696056,094606.40,59.0802020156,-489.348609467,9.9778194,57.0152380783
1495100766564208642,094606.60,59.0946394945,-489.352639407,9.97781933333,57.0152382083
1495100766756516894,094606.80,59.0942693038,-489.349616332,9.97781938333,57.015238205
1495100766970068142,094607.00,59.0916779601,-489.343570293,9.97781948333,57.0152381817
1495100767162333090,094607.20,59.0883462345,-489.345585888,9.97781945,57.0152381517
1495100767362481450,094607.40,59.1085216867,-489.34760009,9.97781941667,57.0152383333
1495100767563193635,094607.60,59.1318437685,-489.351629504,9.97781935,57.0152385433
1495100767778849623,094607.80,59.1127788925,-489.343569043,9.97781948333,57.0152383717
1495100767957874690,094608.00,59.1255505078,-489.347599082,9.97781941667,57.0152384867
1495100768169496153,094608.20,59.1758965913,-489.358680785,9.97781923333,57.01523894
1495100768378638465,094608.40,59.2073628914,-489.370771307,9.97781903333,57.0152392233
1495100768565139975,094608.60,59.2053268372,-489.357671343,9.97781925,57.015239205
1495100768776518601,094608.80,59.2180984539,-489.359685984,9.97781921667,57.01523932
1495100768963917501,094609.00,59.2086585628,-489.365732736,9.97781911667,57.015239235
1495100769156255992,094609.20,59.2164325911,-489.363716878,9.97781915,57.015239305
1495100769362322765,094609.40,59.2702954949,-489.375806072,9.97781895,57.01523979
1495100769553787899,094609.60,59.3013916036,-489.376811928,9.97781893333,57.01524007
1495100769756768044,094609.80,59.2819565362,-489.372782284,9.977819,57.015239895
