0,14.802,-1.67185,3.12383,0.747817,14.802,-0.0212781,7.21715
0,12.9461,-1.32816,-1.64733,-1.0111,12.9461,-0.0212781,8.94695
0,11.1483,-1.83289,0.0904515,1.15593,11.1483,-0.0212781,6.76011
0,13.4012,-1.87448,1.72183,2.63838,13.4012,-0.0212781,4.91403
0,14.841,-1.65747,-3.11257,0.630047,14.841,-0.0212781,7.3451
0,12.9029,-1.31991,-1.59454,-1.03076,12.9029,-0.0212781,8.96408
0,11.2223,-1.83513,0.131931,1.20027,11.2223,-0.0212781,6.70917
0,13.464,-1.87031,1.72823,2.60515,13.464,-0.0212781,4.95879
0,14.8959,-1.65952,-3.13732,0.652546,14.8959,-0.0212781,7.3208
0,13.0572,-1.32223,-1.64696,-1.05488,13.0572,-0.0212781,8.98502
0,11.2482,-1.80273,0.0336987,0.99576,11.2482,-0.0212781,6.94203
0,13.2218,-1.88017,1.56851,2.63106,13.2218,-0.0212781,4.92391
0,14.9378,-1.70174,2.93153,1.03799,14.9378,-0.0212781,6.89439
0,13.7406,-1.37722,-1.98915,-0.968307,13.7406,-0.0212781,8.90949
0,11.3833,-1.63312,-0.388518,0.202648,11.3833,-0.0212781,7.79478
0,12.4642,-1.89946,1.12106,2.48241,12.4642,-0.0212781,5.1227
0,14.6722,-1.7799,2.46168,1.82718,14.6722,-0.0212781,5.96137
0,14.6765,-1.52296,-2.58879,-0.325616,14.6765,-0.0212781,8.31899
0,12.2943,-1.33436,-1.13659,-0.859945,12.2943,-0.0212781,8.81359
0,11.5485,-1.86216,0.383852,1.55506,11.5485,-0.0212781,6.29235
0,13.6336,-1.86097,1.7345,2.54488,13.6336,-0.0212781,5.03955
0,15.0583,-1.69643,2.93396,1.00518,15.0583,-0.0212781,6.93142
0,14.1164,-1.4069,-2.13196,-0.893361,14.1164,-0.0212781,8.84332
0,11.7355,-1.49233,-0.66032,-0.292411,11.7355,-0.0212781,8.28707
0,11.9893,-1.88828,0.734707,2.05167,11.9893,-0.0212781,5.68077
0,14.1093,-1.83574,1.97359,2.3806,14.1093,-0.0212781,5.25699
0,15.1459,-1.66611,3.07381,0.735426,15.1459,-0.0212781,7.2307
0,14.042,-1.38632,-2.04257,-0.977493,14.042,-0.0212781,8.91755
0,11.7652,-1.50977,-0.611369,-0.237071,11.7652,-0.0212781,8.23356
0,12.0795,-1.88329,0.747744,2.04209,12.0795,-0.0212781,5.69288
0,14.1448,-1.83416,1.95474,2.37211,14.1448,-0.0212781,5.26811
0,15.2091,-1.67305,3.02663,0.805272,15.2091,-0.0212781,7.1541
0,14.295,-1.40989,-2.15259,-0.904542,14.295,-0.0212781,8.85324
0,12.0211,-1.43275,-0.781563,-0.511187,12.0211,-0.0212781,8.49484
0,11.8822,-1.86147,0.524112,1.70516,11.8822,-0.0212781,6.111
0,13.7325,-1.8553,1.68365,2.50547,13.7325,-0.0212781,5.09208
0,15.1507,-1.72946,2.7134,1.35899,15.1507,-0.0212781,6.52473
0,14.9608,-1.51734,-2.59189,-0.374191,14.9608,-0.0212781,8.36543
0,12.949,-1.30896,-1.3452,-1.07817,12.949,-0.0212781,9.00519
0,11.6591,-1.74661,-0.00725038,0.772674,11.6591,-0.0212781,7.18992
0,12.895,-1.87737,1.18132,2.40787,12.895,-0.0212781,5.22116
0,14.7164,-1.79651,2.23686,2.05436,14.7164,-0.0212781,5.67737
0,15.3509,-1.63751,-3.10893,0.504621,15.3509,-0.0212781,7.47945
0,14.2734,-1.38591,-2.04506,-1.01656,14.2734,-0.0212781,8.95171
0,12.0989,-1.45916,-0.704884,-0.433488,12.0989,-0.0212781,8.42173
0,12.0967,-1.85461,0.573389,1.7354,12.0967,-0.0212781,6.07411
0,13.9294,-1.84573,1.70859,2.45121,13.9294,-0.0212781,5.16401
0,15.2981,-1.72282,2.71673,1.31497,15.2981,-0.0212781,6.57622
0,15.1246,-1.51786,-2.60776,-0.379167,15.1246,-0.0212781,8.37018
0,13.1629,-1.30989,-1.3781,-1.1214,13.1629,-0.0212781,9.04241
0,11.8224,-1.73133,-0.0176105,0.719446,11.8224,-0.0212781,7.24814
0,13.0793,-1.8681,1.19535,2.37185,13.0793,-0.0212781,5.26846
0,14.9153,-1.78518,2.27255,1.96578,14.9153,-0.0212781,5.78894
0,15.4853,-1.62008,-3.054,0.366402,15.4853,-0.0212781,7.6252
0,14.2994,-1.36958,-1.97304,-1.09772,14.2994,-0.0212781,9.02205
0,12.1782,-1.48151,-0.634715,-0.363522,12.1782,-0.0212781,8.35526
0,12.294,-1.84857,0.616884,1.76132,12.294,-0.0212781,6.04238
0,14.1115,-1.83754,1.7284,2.40814,14.1115,-0.0212781,5.2208
0,15.4436,-1.7175,2.7155,1.28366,15.4436,-0.0212781,6.61268
0,15.2926,-1.51898,-2.62767,-0.380222,15.2926,-0.0212781,8.37118
0,13.3779,-1.3097,-1.41461,-1.16884,13.3779,-0.0212781,9.08299
0,11.9761,-1.71468,-0.0352003,0.653361,11.9761,-0.0212781,7.31991
0,13.2466,-1.85973,1.20296,2.33648,13.2466,-0.0212781,5.31471
0,15.104,-1.77493,2.30254,1.88666,15.104,-0.0212781,5.88769
0,15.6165,-1.60378,-3.00413,0.238005,15.6165,-0.0212781,7.75845
0,14.3289,-1.35497,-1.90553,-1.171,14.3289,-0.0212781,9.08483
0,12.2303,-1.52133,-0.521778,-0.21996,12.2303,-0.0212781,8.21694
0,12.7219,-1.85142,0.824515,1.98332,12.7219,-0.0212781,5.76693
0,14.7655,-1.8033,2.02012,2.16353,14.7655,-0.0212781,5.53836
0,15.7153,-1.64159,3.08191,0.567514,15.7153,-0.0212781,7.41233
0,14.7327,-1.39074,-2.10629,-1.06578,14.7327,-0.0212781,8.99447
0,12.483,-1.43749,-0.722113,-0.551111,12.483,-0.0212781,8.53211
0,12.5705,-1.83657,0.658219,1.75297,12.5705,-0.0212781,6.05261
0,14.6088,-1.81306,1.88405,2.24659,14.6088,-0.0212781,5.43148
0,15.771,-1.66,2.97268,0.743371,15.771,-0.0212781,7.22202
0,14.9334,-1.40698,-2.19168,-1.01086,14.9334,-0.0212781,8.94673
0,12.6214,-1.41237,-0.786321,-0.658711,12.6214,-0.0212781,8.63155
0,12.5843,-1.82843,0.612813,1.67459,12.5843,-0.0212781,6.14819
0,14.6288,-1.81271,1.85535,2.24881,14.6288,-0.0212781,5.42861
0,15.8371,-1.66007,2.95881,0.750545,15.8371,-0.0212781,7.21417
0,15.0019,-1.40545,-2.19239,-1.02903,15.0019,-0.0212781,8.96257
0,12.6836,-1.41073,-0.783733,-0.673298,12.6836,-0.0212781,8.64491
0,12.6142,-1.82194,0.584676,1.62101,12.6142,-0.0212781,6.21304
0,14.5973,-1.81509,1.79992,2.27155,14.5973,-0.0212781,5.39918
0,15.8824,-1.67323,2.87915,0.885024,15.8824,-0.0212781,7.06587
0,15.2731,-1.43486,-2.32721,-0.899916,15.2731,-0.0212781,8.84914
0,12.9864,-1.35692,-0.963544,-0.916673,12.9864,-0.0212781,8.86398
0,12.5393,-1.79844,0.436606,1.37689,12.5393,-0.0212781,6.50373
0,14.4545,-1.82082,1.68004,2.30094,14.4545,-0.0212781,5.36103
0,15.9071,-1.68741,2.7843,1.03396,15.9071,-0.0212781,6.89895
0,15.4789,-1.45667,-2.42939,-0.792237,15.4789,-0.0212781,8.75291
0,13.2333,-1.32995,-1.08472,-1.063,13.2333,-0.0212781,8.99206
0,12.5324,-1.77764,0.340228,1.20079,12.5324,-0.0212781,6.70858
0,14.3905,-1.82235,1.60607,2.29841,14.3905,-0.0212781,5.36431
0,15.9436,-1.69382,2.73022,1.10735,15.9436,-0.0212781,6.81564
0,15.5917,-1.46326,-2.4658,-0.762416,15.5917,-0.0212781,8.726
0,13.3329,-1.32585,-1.10544,-1.09864,13.3329,-0.0212781,9.02284
0,12.5631,-1.76438,0.291772,1.10487,12.5631,-0.0212781,6.81846
0,14.3211,-1.8241,1.5326,2.29676,14.3211,-0.0212781,5.36646
0,15.9433,-1.70769,2.63454,1.26032,15.9433,-0.0212781,6.63978
0,15.8629,-1.50369,-2.6449,-0.516158,15.8629,-0.0212781,8.49949
0,13.9338,-1.29841,-1.42108,-1.33677,13.9338,-0.0212781,9.22429
0,12.5162,-1.67424,-0.0321293,0.501229,12.5162,-0.0212781,7.48305
Exiting model node
... logging to /home/aauship/.ros/log/90b669b6-240e-11e7-b414-00248c681181/roslaunch-aauship-8030.log
Checking log directory for disk usage. This may take awhile.
Press Ctrl-C to interrupt
Done checking log file disk usage. Usage is <1GB.
]2;/home/aauship/p8-vessel-main/aauship_832_ws/src/aauship_control/path_controller_model_test.launch
[1mstarted roslaunch server http://aauship:40384/[0m

SUMMARY
========

PARAMETERS
 * /rosdistro: indigo
 * /rosversion: 1.11.9

NODES
  /
    lqr_node (aauship_control/lqr_node)
    model_node (aauship_control/model-node.py)
    path_follower_node (aauship_control/path_follower_node)

auto-starting new master
[1mprocess[master]: started with pid [8042][0m
[1mROS_MASTER_URI=http://localhost:11311[0m
]2;/home/aauship/p8-vessel-main/aauship_832_ws/src/aauship_control/path_controller_model_test.launch http://localhost:11311
[1msetting /run_id to 90b669b6-240e-11e7-b414-00248c681181[0m
[1mprocess[rosout-1]: started with pid [8055][0m
started core service [/rosout]
[1mprocess[model_node-2]: started with pid [8072][0m
[1mprocess[lqr_node-3]: started with pid [8073][0m
[1mprocess[path_follower_node-4]: started with pid [8096][0m
[path_follower_node-4] killing on exit
[lqr_node-3] killing on exit
[model_node-2] killing on exit
[rosout-1] killing on exit
[master] killing on exit
shutting down processing monitor...
... shutting down processing monitor complete
[1mdone[0m
